i_rowid,j_rowid,t_i,t_j,sim,speaker_i,speaker_j,t_center,session,sim_z
275,280,2260.5,2295.6111111111113,0.34840238094329834,Brad Smith,Alexandra Dickinson,2278.0555555555557,2021_05_21_ABI_S15,-0.6931519601186901
275,287,2260.5,2351.0,0.43972206115722656,Brad Smith,Alexandra Dickinson,2305.75,2021_05_21_ABI_S15,0.17847639655033737
275,288,2260.5,2359.0,0.38867056369781494,Brad Smith,Alexandra Dickinson,2309.75,2021_05_21_ABI_S15,-0.308800088997989
277,293,2277.9444444444443,2390.25,0.3434419631958008,Alexandra Dickinson,Brad Smith,2334.097222222222,2021_05_21_ABI_S15,-0.7404981702621606
278,289,2283.833333333333,2365.166666666667,0.3664262890815735,Alexandra Dickinson,Brad Smith,2324.5,2021_05_21_ABI_S15,-0.5211173078453224
278,293,2283.833333333333,2390.25,0.3119519352912903,Alexandra Dickinson,Brad Smith,2337.0416666666665,2021_05_21_ABI_S15,-1.0410642827317917
283,292,2313.277777777778,2380.75,0.4442391097545624,Alexandra Dickinson,Brad Smith,2347.0138888888887,2021_05_21_ABI_S15,0.22159073550407196
284,292,2319.166666666667,2380.75,0.47210341691970825,Alexandra Dickinson,Brad Smith,2349.9583333333335,2021_05_21_ABI_S15,0.4875500578229949
285,290,2325.0555555555557,2369.5,0.3750811219215393,Alexandra Dickinson,Brad Smith,2347.277777777778,2021_05_21_ABI_S15,-0.4385086334843061
285,294,2325.0555555555557,2404.0,0.41673147678375244,Alexandra Dickinson,Brad Smith,2364.527777777778,2021_05_21_ABI_S15,-0.040964201898620545
285,295,2325.0555555555557,2422.0,0.37345850467681885,Alexandra Dickinson,Brad Smith,2373.527777777778,2021_05_21_ABI_S15,-0.4539961954118697
285,296,2325.0555555555557,2438.75,0.3753100037574768,Alexandra Dickinson,Luke Mortensen,2381.902777777778,2021_05_21_ABI_S15,-0.4363240014525005
286,287,2337.5,2351.0,0.47024261951446533,Brad Smith,Alexandra Dickinson,2344.25,2021_05_21_ABI_S15,0.4697891131873335
286,288,2337.5,2359.0,0.35647034645080566,Brad Smith,Alexandra Dickinson,2348.25,2021_05_21_ABI_S15,-0.6161448188267253
286,296,2337.5,2438.75,0.4321832060813904,Brad Smith,Luke Mortensen,2388.125,2021_05_21_ABI_S15,0.10651951008814828
287,297,2351.0,2454.25,0.33613157272338867,Alexandra Dickinson,Luke Mortensen,2402.625,2021_05_21_ABI_S15,-0.8102744070946853
289,299,2365.166666666667,2464.0,0.34248775243759155,Brad Smith,Luke Mortensen,2414.5833333333335,2021_05_21_ABI_S15,-0.7496059239593419
290,296,2369.5,2438.75,0.45126569271087646,Brad Smith,Luke Mortensen,2404.125,2021_05_21_ABI_S15,0.28865808550861694
292,296,2380.75,2438.75,0.4358155429363251,Brad Smith,Luke Mortensen,2409.75,2021_05_21_ABI_S15,0.1411894497585259
293,299,2390.25,2464.0,0.34144824743270874,Brad Smith,Luke Mortensen,2427.125,2021_05_21_ABI_S15,-0.7595277944371257
294,299,2404.0,2464.0,0.4587516784667969,Brad Smith,Luke Mortensen,2434.0,2021_05_21_ABI_S15,0.36011034472804254
295,299,2422.0,2464.0,0.3906170725822449,Brad Smith,Luke Mortensen,2443.0,2021_05_21_ABI_S15,-0.2902210451795838
296,302,2438.75,2484.0,0.35179275274276733,Luke Mortensen,Brad Smith,2461.375,2021_05_21_ABI_S15,-0.6607915292329778
296,306,2438.75,2505.0,0.41902029514312744,Luke Mortensen,Carolyn Bayer,2471.875,2021_05_21_ABI_S15,-0.01911788158056439
296,307,2438.75,2510.25,0.4076119065284729,Luke Mortensen,Carolyn Bayer,2474.5,2021_05_21_ABI_S15,-0.12800870333046716
296,309,2438.75,2519.75,0.5403405427932739,Luke Mortensen,Carolyn Bayer,2479.25,2021_05_21_ABI_S15,1.1388599808282007
296,311,2438.75,2529.5,0.36202600598335266,Luke Mortensen,Brad Smith,2484.125,2021_05_21_ABI_S15,-0.5631171431140811
296,312,2438.75,2534.75,0.3608735501766205,Luke Mortensen,Brad Smith,2486.75,2021_05_21_ABI_S15,-0.5741171067429773
296,313,2438.75,2542.25,0.32252007722854614,Luke Mortensen,Brad Smith,2490.5,2021_05_21_ABI_S15,-0.9401934499799004
296,314,2438.75,2552.0,0.3990424573421478,Luke Mortensen,Aniruddha Ray,2495.375,2021_05_21_ABI_S15,-0.20980240753899346
297,313,2454.25,2542.25,0.3668903112411499,Luke Mortensen,Brad Smith,2498.25,2021_05_21_ABI_S15,-0.5166883077495915
299,303,2464.0,2489.0,0.3007178008556366,Luke Mortensen,Brad Smith,2476.5,2021_05_21_ABI_S15,-1.148291882673105
299,313,2464.0,2542.25,0.3351042866706848,Luke Mortensen,Brad Smith,2503.125,2021_05_21_ABI_S15,-0.8200796500811879
299,317,2464.0,2568.25,0.3868926763534546,Luke Mortensen,Aniruddha Ray,2516.125,2021_05_21_ABI_S15,-0.32576967343671237
302,307,2484.0,2510.25,0.35206156969070435,Brad Smith,Carolyn Bayer,2497.125,2021_05_21_ABI_S15,-0.6582257244247894
302,315,2484.0,2559.25,0.47986456751823425,Brad Smith,Aniruddha Ray,2521.625,2021_05_21_ABI_S15,0.561628711254616
302,316,2484.0,2563.75,0.48297765851020813,Brad Smith,Aniruddha Ray,2523.875,2021_05_21_ABI_S15,0.5913425514601305
302,320,2484.0,2582.666666666667,0.48805320262908936,Brad Smith,Sixian You,2533.3333333333335,2021_05_21_ABI_S15,0.6397876201373074
302,322,2484.0,2601.333333333333,0.3958112597465515,Brad Smith,Sixian You,2542.6666666666665,2021_05_21_ABI_S15,-0.2406435520077951
303,315,2489.0,2559.25,0.4943018853664398,Brad Smith,Aniruddha Ray,2524.125,2021_05_21_ABI_S15,0.6994300658066713
306,311,2505.0,2529.5,0.3997189998626709,Carolyn Bayer,Brad Smith,2517.25,2021_05_21_ABI_S15,-0.20334494246685553
306,312,2505.0,2534.75,0.3376939594745636,Carolyn Bayer,Brad Smith,2519.875,2021_05_21_ABI_S15,-0.7953617333619498
306,314,2505.0,2552.0,0.44377583265304565,Carolyn Bayer,Aniruddha Ray,2528.5,2021_05_21_ABI_S15,0.21716884684073623
306,316,2505.0,2563.75,0.3442923426628113,Carolyn Bayer,Aniruddha Ray,2534.375,2021_05_21_ABI_S15,-0.7323814657835744
