global_session,speaker,total_utterances,total_minutes,has_new_idea_per_min,is_explanation_per_min,is_self_intro_per_min,idea_to_explanation_ratio
2021_06_11_SLU_S7_SLU,Ji Wang,23,23,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.9998850132234793
2021_06_11_SLU_S7_SLU,Katherine de Kleer,6,6,0.0,0.0,0.16666666666666666,0.0
2021_06_11_SLU_S7_SLU,Mathieu Lapotre,13,13,0.07692307692307693,0.0,0.3076923076923077,7692.307692307692
2021_06_11_SLU_S7_SLU,Peter Driscoll,6,6,0.0,0.16666666666666666,0.16666666666666666,0.0
2021_06_11_SLU_S7_SLU,Shawn Domagal,18,18,0.0,0.0,0.16666666666666666,0.0
2021_06_11_SLU_S7_SLU,Solange Duhamel,2,2,0.0,0.5,0.5,0.0
2021_06_11_SLU_S8_SLU,Christopher Reinhard,39,40,0.0,0.05,0.0,0.0
2021_06_11_SLU_S8_SLU,Courtney Dressing,40,40,0.075,0.05,0.2,1.4997000599880022
2021_06_11_SLU_S8_SLU,Edwin Kite,34,32,0.0625,0.09375,0.03125,0.6665955631399317
2021_06_11_SLU_S8_SLU,Joseph Levy,27,25,0.0,0.04,0.08,0.0
2021_06_11_SLU_S8_SLU,Joseph Levy(he/him,4,4,0.0,0.0,0.0,0.0
2021_06_11_SLU_S8_SLU,Peter Driscoll,5,5,0.0,0.0,0.4,0.0
2021_06_11_SLU_S8_SLU,Richard Wiener,3,3,0.0,0.0,0.0,0.0
2021_06_11_SLU_S8_SLU,Shawn Domagal,57,50,0.02,0.02,0.1,0.9995002498750625
2021_06_11_SLU_S8_SLU,Silvia Ronco,4,4,0.0,0.0,0.0,0.0
2021_06_11_SLU_S8_SLU,Smadar Naoz,36,36,0.05555555555555555,0.027777777777777776,0.1111111111111111,1.9992802591067216
2021_06_11_SLU_S8_SLU,Ziming Yang,6,6,0.3333333333333333,0.0,0.16666666666666666,33333.33333333333
2021_06_11_SLU_S9_SLU,Andrew Vanderburg,38,28,0.03571428571428571,0.0,0.03571428571428571,3571.428571428571
2021_06_11_SLU_S9_SLU,Bradford Foley,10,10,0.0,0.2,0.2,0.0
2021_06_11_SLU_S9_SLU,Daniel Huber,14,14,0.07142857142857142,0.0,0.35714285714285715,7142.857142857142
2021_06_11_SLU_S9_SLU,Katherine de Kleer,37,33,0.0,0.0,0.18181818181818182,0.0
2021_06_11_SLU_S9_SLU,Keith Hawkins,27,22,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.9998900120986692
2021_06_11_SLU_S9_SLU,Lisa Kaltenegger,92,79,0.05063291139240506,0.0759493670886076,0.0379746835443038,0.6665789004447747
2021_06_11_SLU_S9_SLU,Meredith MacGregor,28,28,0.14285714285714285,0.07142857142857142,0.07142857142857142,1.999720039194513
2021_06_11_SLU_S9_SLU,Noah Planavsky,9,9,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.9999100080992711
2021_06_11_SLU_S9_SLU,Richard Wiener,5,5,0.0,0.0,0.2,0.0
2021_09_30_MZT_S2_MZT,Andrew Feig,6,6,0.16666666666666666,0.0,0.3333333333333333,16666.666666666664
2021_09_30_MZT_S2_MZT,Avery Strait,11,11,0.0,0.18181818181818182,0.0,0.0
2021_09_30_MZT_S2_MZT,Bethany McGregor,8,8,0.125,0.125,0.0,0.999920006399488
2021_09_30_MZT_S2_MZT,Daniel Becker,6,5,0.4,0.0,0.2,40000.0
2021_09_30_MZT_S2_MZT,Gonzalo Vazquez Prokopec,1,1,1.0,0.0,0.0,99999.99999999999
2021_09_30_MZT_S2_MZT,Guillaume Bastille-Rousseau,38,21,0.19047619047619047,0.0,0.09523809523809523,19047.619047619046
2021_09_30_MZT_S2_MZT,Kezia Manlove,20,18,0.1111111111111111,0.0,0.3888888888888889,11111.11111111111
2021_09_30_MZT_S2_MZT,Lauren Charles,31,28,0.0,0.03571428571428571,0.10714285714285714,0.0
2021_09_30_MZT_S2_MZT,Liliana Salvador,12,12,0.0,0.0,0.08333333333333333,0.0
2021_09_30_MZT_S2_MZT,Mark Wilber,8,7,0.0,0.0,0.14285714285714285,0.0
2021_09_30_MZT_S2_MZT,Mike Wimberly,4,4,0.0,0.25,0.75,0.0
2021_09_30_MZT_S3_MZT,Angad Mehta,34,33,0.0,0.030303030303030304,0.030303030303030304,0.0
2021_09_30_MZT_S3_MZT,Arenas,1,1,0.0,0.0,1.0,0.0
2021_09_30_MZT_S3_MZT,Brenda Rubenstein,6,6,0.3333333333333333,0.0,0.16666666666666666,33333.33333333333
2021_09_30_MZT_S3_MZT,Danae Schulz,10,10,0.0,0.0,0.2,0.0
2021_09_30_MZT_S3_MZT,Diego Huet,3,3,0.0,0.6666666666666666,0.3333333333333333,0.0
2021_09_30_MZT_S3_MZT,Erik Procko,7,6,0.0,0.16666666666666666,0.16666666666666666,0.0
2021_09_30_MZT_S3_MZT,Gisselle Medina,9,9,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4999775010124544
2021_09_30_MZT_S3_MZT,Peter Dorhout,18,18,0.0,0.05555555555555555,0.1111111111111111,0.0
2021_09_30_MZT_S3_MZT,Richard Wiener,3,3,0.0,0.0,0.3333333333333333,0.0
2021_09_30_MZT_S3_MZT,Wilfred van der Donk,7,7,0.0,0.2857142857142857,0.14285714285714285,0.0
2021_09_30_MZT_S3_MZT,Wilfred van der Donk UIUC/HHMI,13,13,0.0,0.0,0.0,0.0
2021_09_30_MZT_S3_MZT,William Witola,12,12,0.08333333333333333,0.25,0.08333333333333333,0.33332000053331196
2021_09_30_MZT_S4_MZT,Chang,4,4,0.5,0.0,0.25,49999.99999999999
2021_09_30_MZT_S4_MZT,Christoph Thaiss,3,3,0.0,0.0,0.6666666666666666,0.0
2021_09_30_MZT_S4_MZT,Claudia Herrera,4,4,0.25,0.0,0.25,24999.999999999996
2021_09_30_MZT_S4_MZT,Curt Horvath,25,24,0.08333333333333333,0.0,0.041666666666666664,8333.333333333332
2021_09_30_MZT_S4_MZT,Efrem Lim,4,4,0.0,0.25,0.0,0.0
2021_09_30_MZT_S4_MZT,Jenny Maloney,64,49,0.04081632653061224,0.0,0.04081632653061224,4081.6326530612237
2021_09_30_MZT_S4_MZT,Laurene Tetard,19,18,0.0,0.0,0.0,0.0
2021_09_30_MZT_S4_MZT,Paola Boggiatto,17,16,0.125,0.0,0.0625,12499.999999999998
2021_09_30_MZT_S4_MZT,Prashant Singh,4,4,0.25,0.25,0.25,0.9999600015999359
2021_09_30_MZT_S4_MZT,Sandra Laney,1,1,0.0,1.0,0.0,0.0
2021_09_30_MZT_S4_MZT,Yanling Chang,2,2,0.0,0.0,0.0,0.0
2021_09_30_MZT_S5_MZT,Ana Bento,17,16,0.25,0.125,0.25,1.999840012798976
2021_09_30_MZT_S5_MZT,Chuck Lewis,5,5,0.2,0.2,0.2,0.999950002499875
2021_09_30_MZT_S5_MZT,Hongfu Liu,3,4,0.0,0.25,0.0,0.0
2021_09_30_MZT_S5_MZT,Joyce Jose,23,22,0.0,0.0,0.09090909090909091,0.0
2021_09_30_MZT_S5_MZT,Maria Fernandez,20,20,0.15,0.25,0.25,0.5999760009599615
2021_09_30_MZT_S5_MZT,Matt Erdman,23,24,0.0,0.0,0.08333333333333333,0.0
2021_09_30_MZT_S5_MZT,Matthew Hopken,17,16,0.0625,0.0,0.25,6249.999999999999
2021_09_30_MZT_S5_MZT,Nicole Eikmeier,3,3,0.6666666666666666,0.0,0.3333333333333333,66666.66666666666
2021_09_30_MZT_S5_MZT,Troy Clavell Sutton,15,16,0.125,0.0625,0.0625,1.9996800511918094
2021_09_30_MZT_S6_MZT,Ana Bento,3,1,0.0,0.0,1.0,0.0
2021_09_30_MZT_S6_MZT,Joyce Jose,5,5,0.0,0.0,0.0,0.0
2021_09_30_MZT_S6_MZT,Maria Fernandez,10,4,0.0,0.5,0.25,0.0
2021_09_30_MZT_S6_MZT,Matt Erdman,14,14,0.0,0.0,0.14285714285714285,0.0
2021_09_30_MZT_S6_MZT,Matthew Hopken,2,2,0.0,0.0,0.5,0.0
2021_09_30_MZT_S6_MZT,Sandra Laney,1,1,0.0,0.0,1.0,0.0
2021_09_30_MZT_S6_MZT,Troy Clavell Sutton,4,4,0.0,0.25,0.25,0.0
2021_09_30_MZT_S7_MZT,Adela Oliva Chavez,2,2,0.0,0.5,0.5,0.0
2021_09_30_MZT_S7_MZT,Andrew Feig,10,10,0.1,0.0,0.1,10000.0
2021_09_30_MZT_S7_MZT,Avery Strait,16,16,0.0625,0.1875,0.125,0.33331555650365313
2021_09_30_MZT_S7_MZT,Bethany McGregor,15,14,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.4999650024498285
2021_09_30_MZT_S7_MZT,Cheryl Andam,8,8,0.125,0.0,0.125,12499.999999999998
2021_09_30_MZT_S7_MZT,Crystal Hepp,8,8,0.0,0.0,0.0,0.0
2021_09_30_MZT_S7_MZT,Daniel Becker,6,6,0.0,0.0,0.5,0.0
2021_09_30_MZT_S7_MZT,Daren Ginete,1,1,0.0,1.0,1.0,0.0
2021_09_30_MZT_S7_MZT,Gonzalo Vazquez Prokopec,7,5,0.2,0.0,0.2,20000.0
2021_09_30_MZT_S7_MZT,Guillaume Bastille-Rousseau,11,11,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.9998900120986692
2021_09_30_MZT_S7_MZT,Hannah Frank,26,26,0.0,0.038461538461538464,0.2692307692307692,0.0
2021_09_30_MZT_S7_MZT,Hannah Frank Tulane,2,2,0.0,0.0,0.5,0.0
2021_09_30_MZT_S7_MZT,Jason Ladner,1,1,0.0,1.0,1.0,0.0
2021_09_30_MZT_S7_MZT,Justin Bahl,13,12,0.4166666666666667,0.08333333333333333,0.5,4.999400071991362
2021_09_30_MZT_S7_MZT,Kezia Manlove,21,21,0.23809523809523808,0.047619047619047616,0.47619047619047616,4.998950220453704
2021_09_30_MZT_S7_MZT,Kim Pepin,19,18,0.1111111111111111,0.05555555555555555,0.16666666666666666,1.999640064788338
2021_09_30_MZT_S7_MZT,Lauren Charles,57,30,0.06666666666666667,0.0,0.1,6666.666666666666
2021_09_30_MZT_S7_MZT,Liliana Salvador,15,15,0.0,0.13333333333333333,0.06666666666666667,0.0
2021_09_30_MZT_S7_MZT,Linda Detwiler,90,78,0.0,0.02564102564102564,0.16666666666666666,0.0
2021_09_30_MZT_S7_MZT,Mark Wilber,9,8,0.125,0.375,0.5,0.33332444468147515
2021_09_30_MZT_S7_MZT,Mike Wimberly,10,9,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.4999775010124544
2021_09_30_MZT_S7_MZT,Rebecca Garabed,21,21,0.047619047619047616,0.0,0.19047619047619047,4761.9047619047615
2021_09_30_MZT_S7_MZT,Richard Wiener,3,3,0.0,0.0,0.0,0.0
2021_09_30_MZT_S7_MZT,Salvador Almagro,7,7,0.14285714285714285,0.0,0.14285714285714285,14285.714285714284
2021_09_30_MZT_S7_MZT,Sara Zimmer,12,11,0.18181818181818182,0.09090909090909091,0.2727272727272727,1.9997800241973385
2021_09_30_MZT_S7_MZT,Tavis Anderson,27,25,0.16,0.0,0.24,15999.999999999998
2021_09_30_MZT_S7_MZT,adela,8,8,0.0,0.125,0.0,0.0
2021_10_01_MZT_S11_MZT,Brenda Rubenstein,4,4,0.25,0.0,0.0,24999.999999999996
2021_10_01_MZT_S11_MZT,Cheryl Andam,7,7,0.14285714285714285,0.0,0.0,14285.714285714284
2021_10_01_MZT_S11_MZT,Dana Mitzel,12,11,0.0,0.18181818181818182,0.18181818181818182,0.0
2021_10_01_MZT_S11_MZT,Danae Schulz,12,11,0.09090909090909091,0.0,0.18181818181818182,9090.90909090909
2021_10_01_MZT_S11_MZT,Joyce Jose,14,14,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.999930004899657
2021_10_01_MZT_S11_MZT,Kristin Koutmou,26,24,0.08333333333333333,0.041666666666666664,0.25,1.9995201151723585
2021_10_01_MZT_S11_MZT,Wilfred van der Donk,42,40,0.05,0.025,0.1,1.9992003198720512
2021_10_01_MZT_S11_MZT,William Witola,15,15,0.0,0.06666666666666667,0.26666666666666666,0.0
2021_10_01_MZT_S1_MZT,Amy Vincent,22,19,0.0,0.0,0.05263157894736842,0.0
2021_10_01_MZT_S1_MZT,Claudia Herrera,41,18,0.0,0.0,0.2222222222222222,0.0
2021_10_01_MZT_S1_MZT,Danae Schulz,8,8,0.0,0.125,0.125,0.0
2021_10_01_MZT_S1_MZT,Diego Huet,1,1,0.0,0.0,1.0,0.0
2021_10_01_MZT_S1_MZT,Heather Walden,3,3,0.0,0.3333333333333333,0.6666666666666666,0.0
2021_10_01_MZT_S1_MZT,Jenny Maloney,7,7,0.0,0.0,0.0,0.0
2021_10_01_MZT_S1_MZT,Kristin Koutmou,6,6,0.0,0.0,0.16666666666666666,0.0
2021_10_01_MZT_S1_MZT,Maria Fernandez,33,30,0.06666666666666667,0.03333333333333333,0.23333333333333334,1.999400179946016
2021_10_01_MZT_S1_MZT,Sara Zimmer,40,37,0.02702702702702703,0.02702702702702703,0.13513513513513514,0.9996301368493657
2021_10_01_MZT_S1_MZT,Silvie Huijben,28,28,0.0,0.03571428571428571,0.14285714285714285,0.0
2021_10_01_MZT_S1_MZT,William Witola,12,12,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.9998800143982722
2021_10_01_MZT_S2_MZT,Adela Oliva Chavez,17,17,0.17647058823529413,0.058823529411764705,0.17647058823529413,2.9994900866852636
2021_10_01_MZT_S2_MZT,Adela Oliva Chavez Oliva Chavez,10,10,0.1,0.1,0.1,0.9999000099990001
2021_10_01_MZT_S2_MZT,Amy Hartman,12,12,0.0,0.0,0.08333333333333333,0.0
2021_10_01_MZT_S2_MZT,Daniel Becker,9,8,0.125,0.125,0.25,0.999920006399488
2021_10_01_MZT_S2_MZT,Guillaume Bastille-Rousseau,4,4,0.25,0.0,0.5,24999.999999999996
2021_10_01_MZT_S2_MZT,Katia Koelle,6,6,0.0,0.0,0.0,0.0
2021_10_01_MZT_S2_MZT,Kezia Manlove,12,11,0.2727272727272727,0.09090909090909091,0.18181818181818182,2.999670036296007
2021_10_01_MZT_S2_MZT,Kim Pepin,18,16,0.0625,0.0,0.3125,6249.999999999999
2021_10_01_MZT_S2_MZT,Linda Detwiler,76,73,0.0,0.0273972602739726,0.0958904109589041,0.0
2021_10_01_MZT_S2_MZT,Matthew Hopken,5,4,0.0,0.0,0.25,0.0
2021_10_01_MZT_S2_MZT,Mike Wimberly,8,8,0.125,0.0,0.25,12499.999999999998
2021_10_01_MZT_S2_MZT,Troy Sutton,4,4,0.0,0.25,0.25,0.0
2021_10_01_MZT_S3_MZT,A Ali Yanik,28,25,0.0,0.08,0.36,0.0
2021_10_01_MZT_S3_MZT,Adela Oliva Chavez,4,4,0.25,0.0,0.0,24999.999999999996
2021_10_01_MZT_S3_MZT,Andrew Feig,23,22,0.0,0.045454545454545456,0.09090909090909091,0.0
2021_10_01_MZT_S3_MZT,Beth Lautner,2,2,0.0,0.5,0.5,0.0
2021_10_01_MZT_S3_MZT,Bethany McGregor,14,13,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.9998700168978033
2021_10_01_MZT_S3_MZT,Brenda Rubenstein,13,9,0.2222222222222222,0.0,0.4444444444444444,22222.22222222222
2021_10_01_MZT_S3_MZT,Christine K Johnson,3,3,0.0,0.0,0.0,0.0
2021_10_01_MZT_S3_MZT,Chuck Lewis,7,7,0.0,0.14285714285714285,0.0,0.0
2021_10_01_MZT_S3_MZT,Crystal Hepp,19,19,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.9998100360931422
2021_10_01_MZT_S3_MZT,Daren Ginete,2,2,0.0,0.0,1.0,0.0
2021_10_01_MZT_S3_MZT,Gisselle Medina,1,1,0.0,0.0,0.0,0.0
2021_10_01_MZT_S3_MZT,Laurene Tetard,12,12,0.0,0.0,0.0,0.0
2021_10_01_MZT_S3_MZT,Linda Detwiler,5,5,0.4,0.2,0.0,1.99990000499975
2021_10_01_MZT_S3_MZT,Maria Fernandez,5,5,0.0,0.0,0.0,0.0
2021_10_01_MZT_S3_MZT,Mark Wilber,2,2,0.0,0.0,0.0,0.0
2021_10_01_MZT_S3_MZT,Paola Boggiatto,17,16,0.125,0.1875,0.25,0.6666311130073063
2021_10_01_MZT_S3_MZT,Peter Dorhout,31,30,0.03333333333333333,0.1,0.23333333333333334,0.33330000333300003
2021_10_01_MZT_S3_MZT,Peter Dornhout,3,3,0.0,0.0,0.6666666666666666,0.0
2021_10_01_MZT_S3_MZT,Prashant Singh,12,12,0.0,0.08333333333333333,0.16666666666666666,0.0
2021_10_01_MZT_S3_MZT,Rebecca Garabed,5,5,0.0,0.0,0.0,0.0
2021_10_01_MZT_S3_MZT,Rebecca Smith,12,12,0.08333333333333333,0.0,0.16666666666666666,8333.333333333332
2021_10_01_MZT_S3_MZT,Richard Wiener,0,1,0.0,0.0,0.0,0.0
2021_10_01_MZT_S3_MZT,Sara Zimmer,8,8,0.125,0.125,0.25,0.999920006399488
2021_10_01_MZT_S3_MZT,Sen Pei,20,20,0.0,0.0,0.25,0.0
2021_10_01_MZT_S4_MZT,Adela Detwiler,1,1,1.0,0.0,0.0,99999.99999999999
2021_10_01_MZT_S4_MZT,Adela Oliva Chavez,3,3,0.0,0.0,0.0,0.0
2021_10_01_MZT_S4_MZT,Ana Bento,6,6,0.0,0.0,0.16666666666666666,0.0
2021_10_01_MZT_S4_MZT,Andrew Feig,24,24,0.0,0.0,0.041666666666666664,0.0
2021_10_01_MZT_S4_MZT,Angela Arenas,8,8,0.125,0.0,0.375,12499.999999999998
2021_10_01_MZT_S4_MZT,Bethany McGregor,2,2,0.5,1.0,0.0,0.49999500004999947
2021_10_01_MZT_S4_MZT,Chuck Lewis,5,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.999970000899973
2021_10_01_MZT_S4_MZT,Dana Mitzel,9,8,0.0,0.0,0.25,0.0
2021_10_01_MZT_S4_MZT,Efrem Lim,12,11,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.6666422231184856
2021_10_01_MZT_S4_MZT,Gisselle Medina,5,5,0.0,0.0,0.2,0.0
2021_10_01_MZT_S4_MZT,Joyce Jose,9,8,0.0,0.0,0.0,0.0
2021_10_01_MZT_S4_MZT,Joyce Jose Penn State,13,13,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.9998700168978033
2021_10_01_MZT_S4_MZT,Justin Bahl,44,36,0.05555555555555555,0.1111111111111111,0.19444444444444445,0.49995500404963555
2021_10_01_MZT_S4_MZT,Lauren Charles,1,1,1.0,0.0,0.0,99999.99999999999
2021_10_01_MZT_S4_MZT,Maria Fernandez,4,4,0.0,0.0,0.0,0.0
2021_10_01_MZT_S4_MZT,Mark Wilber,3,3,0.3333333333333333,0.0,0.0,33333.33333333333
2021_10_01_MZT_S4_MZT,Rebecca Garabed,57,53,0.0,0.03773584905660377,0.1320754716981132,0.0
2021_10_01_MZT_S4_MZT,Sara Zimmer,13,13,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.9998700168978033
2021_10_01_MZT_S4_MZT,Silvie Huijben,1,1,0.0,0.0,0.0,0.0
2021_10_01_MZT_S7_MZT,Amy Hartman,2,3,0.0,0.0,0.3333333333333333,0.0
2021_10_01_MZT_S7_MZT,Amy Vincent,4,4,0.0,0.25,0.5,0.0
2021_10_01_MZT_S7_MZT,Chuck Lewis,18,18,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.9999100080992711
2021_10_01_MZT_S7_MZT,Colin Basler,1,1,1.0,1.0,1.0,0.9999900000999989
2021_10_01_MZT_S7_MZT,Crystal Hepp,11,11,0.18181818181818182,0.09090909090909091,0.18181818181818182,1.9997800241973385
2021_10_01_MZT_S7_MZT,Erik Procko,6,5,0.2,0.6,0.4,0.3333277778703689
2021_10_01_MZT_S7_MZT,Liliana Salvador,12,12,0.25,0.08333333333333333,0.16666666666666666,2.999640043194817
2021_10_01_MZT_S7_MZT,Maria Fernandez,32,27,0.037037037037037035,0.1111111111111111,0.18518518518518517,0.33330333603309037
2021_10_01_MZT_S7_MZT,Mark Wilber,21,20,0.05,0.05,0.15,0.9998000399920015
2021_10_01_MZT_S7_MZT,Mike Wimberly,29,29,0.0,0.0,0.13793103448275862,0.0
2021_10_01_MZT_S7_MZT,Paola Boggiatto,8,8,0.25,0.0,0.5,24999.999999999996
2021_10_01_MZT_S7_MZT,Sara Zimmer,39,34,0.08823529411764706,0.058823529411764705,0.058823529411764705,1.4997450433426318
2021_10_01_MZT_S8_MZT,Adela Oliva Chavez,8,8,0.25,0.0,0.125,24999.999999999996
2021_10_01_MZT_S8_MZT,Andrew Feig,2,2,0.5,0.0,0.0,49999.99999999999
2021_10_01_MZT_S8_MZT,Angela Arenas,12,12,0.25,0.0,0.4166666666666667,24999.999999999996
2021_10_01_MZT_S8_MZT,Christoph Thaiss,38,37,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.49990751710933473
2021_10_01_MZT_S8_MZT,Claudia Herrera,4,4,0.0,0.0,0.0,0.0
2021_10_01_MZT_S8_MZT,Curt Horvath,42,42,0.0,0.047619047619047616,0.047619047619047616,0.0
2021_10_01_MZT_S8_MZT,Gisselle Medina,8,8,0.0,0.125,0.125,0.0
2021_10_01_MZT_S8_MZT,Hongfu Liu,7,7,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.9999766672110983
2021_10_01_MZT_S8_MZT,Matt Erdman,45,45,0.0,0.0,0.022222222222222223,0.0
2021_10_01_MZT_S8_MZT,Yanling Chang,11,10,0.0,0.1,0.4,0.0
2021_10_01_MZT_S9_MZT,A Ali Yanik,16,15,0.13333333333333333,0.06666666666666667,0.13333333333333333,1.9997000449932512
2021_10_01_MZT_S9_MZT,Andrew Feig,4,4,0.0,0.0,0.0,0.0
2021_10_01_MZT_S9_MZT,Audrey Ruple,14,13,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.9998700168978033
2021_10_01_MZT_S9_MZT,Beth Lautner,1,1,0.0,1.0,1.0,0.0
2021_10_01_MZT_S9_MZT,Bethany McGregor,12,12,0.08333333333333333,0.16666666666666666,0.25,0.499970001799892
2021_10_01_MZT_S9_MZT,Christine K Johnson,54,48,0.0,0.0,0.08333333333333333,0.0
2021_10_01_MZT_S9_MZT,Curt Horvath,1,1,0.0,0.0,1.0,0.0
2021_10_01_MZT_S9_MZT,Efrem Lim,5,5,0.0,0.0,0.2,0.0
2021_10_01_MZT_S9_MZT,Gonzalo Vazquez Prokopec,26,25,0.04,0.0,0.12,3999.9999999999995
2021_10_01_MZT_S9_MZT,Kim Pepin,15,14,0.0,0.0,0.14285714285714285,0.0
2021_10_01_MZT_S9_MZT,Lauren Charles,24,23,0.043478260869565216,0.0,0.17391304347826086,4347.826086956521
2021_10_01_MZT_S9_MZT,Peter Dorhout,14,14,0.0,0.0,0.21428571428571427,0.0
2021_10_01_MZT_S9_MZT,Rebecca Smith,2,2,0.0,0.0,0.0,0.0
2021_10_01_MZT_S9_MZT,Sen Pei,3,3,0.0,0.0,0.0,0.0
2021_10_01_MZT_S9_MZT,Silvia Ronco,2,2,0.0,0.0,0.5,0.0
2021_10_01_MZT_S9_MZT,Wilfred van der Donk,4,4,0.0,0.0,0.0,0.0
