center_time_sec,burst_score,num_participants,pair_count,hit_pairs,is_burst,conference,session
386.8641975308642,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
399.3012345679012,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
408.27407407407406,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
318.5,0.0,0,0,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
503.0,0.0,0,20,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
339.5,0.0,0,20,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
222.03373493975903,0.0,0,10,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
224.44578313253012,0.0,0,10,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
229.9277108433735,0.0,0,10,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
237.03855421686748,0.0,0,10,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
243.52289156626503,0.0,0,20,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
299.5,0.0,0,20,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
303.5,0.0,0,20,0.0,False,2021_04_22_MND_S1,2021_04_22_MND_S1
